StatisticCrimeGroupCode,StatisticCrimeGroupName,StatisticCrimeTypeCode,StatisticCrimeTypeName,CrimeName,SensitivityFlag
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,נהיגת טרקטורון כשהנוסע ללא קסדת מגן,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,הסעת נוסע בטרקטורון ללא היתר,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,הסעת נוסע ברכב שטח ללא היתר הרשום ברישיון הרכב,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,אי עצירה לפני המפגש כשהמחסום נע,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,אי עצירה לפני מפגש בהתקרב רכבת,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,"אי עצירה לפני מפגש כשלידו תמרור ""עצור""",
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,אי מילוי הוראות בעצירה לפני מפגש מסילת ברזל,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,קו עצירה אור אדום מהבהב רכבת,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,חצית מסילת ברזל (אוטובס/רכב הסעה) דרך לא סלול,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,הפעלת סירנה/אור מהבהב ללא היתר,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,הפצת אור צבעוני שלא בגוון המותר,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,הפצת אור צבעוני מבלי שהדבר דרוש למילוי התפקיד,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,הפעלת צופר זמן ממושך מן הדרוש,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,שמוש בצופר בדרך עירונית,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,כניסה למפגש מסילת ברזל -ללא יכולת להמשך נסיעה,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,העלאה/הורדת נוסע בדרך מהירה,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,דלתות הרכב אינן סגורות,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,הסעת נוסע שחלק מגופו לא בפנים הרכב,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,נוסע ברכב שחלק מגופו לא בפנים הרכב,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,פתיחת דלת מבלי להבטיח שלומם של עוברי דרך,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,פתיחת הדלת כשהרכב בתנועה,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,נהג המניח לנוסע לפתוח את הדלת כשהרכב בתנועה,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,הרשאה לעלות או לרדת כשהרכב נע,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,עליה לרכב שאינו עומד,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,ירידה מרכב שלא במקום המיועד,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,נוסע העולה לרכב/יורד מהרכב בתנועה,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,נהג המרשה לעלות/לרדת מהרכב בתנועה,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,נוסע העולה לרכב/יורד מהרכב מצד שמאל,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,נהג המניח לנוסע לעלות לרכב/לרדת מרכב מצד שמאל,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,עלית/ירדת מהרכב מצד ימין -הרכב עומד בצד שמאל,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,התרה לנוסע לעלות או לרדת מצד ימין כשהרכב בשמאל,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,הסעת יותר מאדם אחד לצד הנהג ללא היתר,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,הסעת אנשים לצד הנהג שלא לפי ההיתר,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,"חוסר שלטים ""ילדים""",
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,"חוסר שלט ""ילדים"" מלפנים/מאחור",
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,הסעת ילד עד גיל 14 במושב הקדמי,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,הסעת ילד קטן משנה בכסא במושב קדמי פנים לחזית,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,הסעת ילד שטרם מלאו לו 3 שנים שלא במושב בטיחות,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,"הסעת ילד קטן מ-3 ,מושב אחורי,שלא במושב בטיחות",
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,"הסעת ילד בין גיל 3-8 ,מושב אחורי,ללא מגביה",
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,הסעת ילד שטרם מלאו לו 3 שנים שלא במושב בטיחות,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,"הסעת ילד בין גיל 3-8 ,מושב אחורי,ללא מגביה",
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,הסעת ילד מול כרית אוויר שלא נותקה,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,הסעת נוסעים בשכר,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,הסעת נוסעים במספר העולה על המצוין ברשיון הרכב,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,הסעת נוסעים מעל המותר כשההסעה מבוצעת בשכר,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,גרירת רכב שלא בביטחה,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,הסעת אנשים ברכב נגרר,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,"חוסר סימון ""גורר""",
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,"חוסר סימון ""נגרר"" בחלק האחורי",
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,אי התקנת פנס אור אדום בקצה השמאלי של הנגרר,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,אי הארת אמצעי חיבור בזמן תאורה,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,אי סימון אמצעי החיבור בגרירה,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,גרירת רכב שלא בביטחה,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,"גרירת נגררת במסחרית שמשקלה פחות מ-2,200 קג",
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,גרירת גרור/נתמך והפרת תנאי גרירה,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,"גרור מעל 750ק""ג במסחרי השוקל פחות מ-2,200 ק""ג",
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,גרירת גרור/נתמך והפרת תנאי גרירה,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,"אי התקנת שלט ""נוסעים"" מאחורי הרכב",
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,הסעת נוסעים ברכב מסחרי,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,הסעת אנשים מחוץ לתא הנהג שלא כחוק,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,הסעת נוסעים בשכר ללא היתר,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,גורר/נתמך שאחד מגלגליו לו תקין,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,מעבר דרך מחסום של מפגש מסילת ברזל,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,חציית מסילת ברזל כשהמחסום נע,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,חציית מסילת ברזל כשניתן אות אזהרה,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,נוסע רוכב באופנוע שתי רגליו לא משני צדדים,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,נהיגה באופנוע ללא קסדת מגן,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,הרכבת נוסע ללא קסדה-אופנוע או תלת אופנוע,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,קסדת מגן אינה קשורה-אופנוע או תלת אופנוע,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,קסדת מגן לא לפי התקן-אופנוע או תלת אופנוע,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,נוסע רוכב באופנוע או תלת אופנוע ללא קסדה,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,הרכבת אחר כששתי רגליו אינן על תומכי הרגליים,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,נהיגה או רכיבה באופנוע ללא קסדת מגן (כולל תלת אופנ,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,"הרכבת נוסע באופנוע ללא קסדת מגן (כולל תלת אופנוע,",
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,קסדת מגן אינה קשורה-אופנוע או תלת אופנוע,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,נוסע הרכוב על אופנוע או תלת אופנוע ללא קסדה,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,הנוהג באופנוע שאינו מותאם למספר הרוכבים עליו,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,נסיעה באופנוע -מס' נוסעים איננו מותאם,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,הרכבת נוסע כששתי רגליו לא משני הצדדים,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,הרכבת נוסע שלא על המושב המיועד לכך - אופנוע,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,"הובלת חפץ על אופנוע, אופניים, גלגינוע המונע שליטה",
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,נהיגה באופנוע או בתלת אופנוע לצד רכב אחר,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,הנחת דבר העלול לסכן/להטריד/להפריע-לא במדרכה,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,השארת דבר עלול לסכן/להפריע/להטריד-לא במדרכה,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,אי סילוק חומר מטריד מעל פני הדרך אחרי תאונה,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,אי גידור ואי סימון מקום עבודה (למעט מדרכה),
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,אי הצבת פנס אור צהוב מהבהב -ליד חומרי עבודה,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,אי סימון מכשול בדרך (למעט מדרכה),
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,נזק לדרך והפרעת התנועה,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,נהיגת רכב שגלגליו עלולים לגרום נזק,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,גרירת רכב שגלגליו עלולים לגרום נזק לדרך,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,רכב המשמיע רעש בלתי רגיל עקב ליקוי,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,הוראת נהיגה כשמתלמד לא חובש קסדה,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,מרחק לא מספיק בין תומך ונתמך,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,אי הפסקת פעולת מכוון כוון שמאל/ימין,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,פתיחת דלת אוטובוס בחוסר זהירות (נהג),
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,סגירת דלת אוטובוס בחוסר זהירות (נהג),
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,אי עצירה לפני המסילה כשרכבת נראית,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,אי עצירה לפני המסילה בהינתן אות אזהרה,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,אי עצירה לפני המפגש כשהמחסום נע,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,אי עצירה לפני המפגש בהתקרב רכבת,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,אי מילוי הגבלה- הסעת מספר נוסעים מעל המותר- בניגוד,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,אי ציות לתמרור ב-26,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,נהיגה באופנוע או בתלת אופנוע על מעבר חציה,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,הסעת נוסע בטרקטור משא ללא היתר ברישיון הרכב,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,הסעת נוסע ברכב שטח ללא היתר הרשום ברישיון הרכב,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,הפצת אור מהבהב צבעוני ללא היתר,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,הפעלת סירנה/אור מהבהב ללא היתר,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,הסעת נוסעים בשכר,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,אי הבטחת שלום נוסעים,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,גרירת רכב מנועי,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,"גרירת גרור חקלאי שלא ע""י טרקטור",
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,גרירת יותר מגרור אחד,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,הרכבת נוסע ללא קסדה בדרך עירונית,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,אי סילוק מטרד מהדרך,
10000, עבירות תנועה,10031, עבירות תוך נסיעה קלות,כבל נשרך מרכב נוסע,
10000, עבירות תנועה,10032, עבירות עשן,רכב הפולט עשן במידה העלולה להטריד עוברי דרך,
10000, עבירות תנועה,10032, עבירות עשן,פליטת עשן הפוגעת בבטיחות,
10000, עבירות תנועה,10032, עבירות עשן,נזילת שמן העלולה להטריד או לפגוע בבטיחות,
10000, עבירות תנועה,10032, עבירות עשן,גרימת זהום אויר,
10000, עבירות תנועה,10032, עבירות עשן,רכב עומד הפולט עשן במידה העלולה לפגוע בבטיחות,
10000, עבירות תנועה,10033, עבירות טכניות,אי מילוי הגבלה או תנאי של רשיון נהיגה,
10000, עבירות תנועה,10033, עבירות טכניות,אי מילוי הגבלה או תנאי של רשיון רכב,
10000, עבירות תנועה,10033, עבירות טכניות,אי החזקת רשיונות ותעודת ביטוח,
10000, עבירות תנועה,10033, עבירות טכניות,אי החזקת רשימת תנאי רשיון נהיגה/רכב,
10000, עבירות תנועה,10033, עבירות טכניות,אי החזקת היתר,
10000, עבירות תנועה,10033, עבירות טכניות,אי החזקת רשיון נהיגה,
10000, עבירות תנועה,10033, עבירות טכניות,אי החזקת רשיון רכב,
10000, עבירות תנועה,10033, עבירות טכניות,אי החזקת תעודת ביטוח,
10000, עבירות תנועה,10033, עבירות טכניות,אי החזקת רשיונות נהיגה ורכב,
10000, עבירות תנועה,10033, עבירות טכניות,אי החזקת רשיון נהיגה ותעודת ביטוח,
10000, עבירות תנועה,10033, עבירות טכניות,אי החזקת רשיון רכב ותעודת ביטוח,
10000, עבירות תנועה,10033, עבירות טכניות,אי הצגת רשיון נהיגה/רכב/ביטוח,
10000, עבירות תנועה,10033, עבירות טכניות,"אי הצגת ר.נ/רשיון רכב/בטוח -ע""י בעל שליטה",
10000, עבירות תנועה,10033, עבירות טכניות,אי החזקת רשיון נהיגה,
10000, עבירות תנועה,10033, עבירות טכניות,אי החזקת רשיון רכב,
10000, עבירות תנועה,10033, עבירות טכניות,אי החזקת תעודת ביטוח,
10000, עבירות תנועה,10033, עבירות טכניות,אי החזקת רשיונות ותעודת ביטוח,
10000, עבירות תנועה,10033, עבירות טכניות,אי החזקת רשיון נהיגה ותעודת ביטוח,
10000, עבירות תנועה,10033, עבירות טכניות,אי החזקת רשיון רכב ותעודת ביטוח,
10000, עבירות תנועה,10033, עבירות טכניות,אי החזקת רשיונות נהיגה ורכב,
10000, עבירות תנועה,10033, עבירות טכניות,אי נשיאת מסמך מזהה,
10000, עבירות תנועה,10033, עבירות טכניות,אי הודעה על שינוי במצב הבריאות,
10000, עבירות תנועה,10033, עבירות טכניות,אי הרכבת משקפיים או עדשות מגע בנהיגה,
10000, עבירות תנועה,10033, עבירות טכניות,נהיגה במכונה ניידת ללא היתר,
10000, עבירות תנועה,10033, עבירות טכניות,אחריות בעל רכב לרכב שניתנה עליו הודעת אי שימוש,
10000, עבירות תנועה,10033, עבירות טכניות,נהיגה בזמן שרשיון הנהיגה פקע,
10000, עבירות תנועה,10033, עבירות טכניות,"הוראת נהיגה רכב מעל 4000ק""ג -לצעיר מ-17 שנה",
10000, עבירות תנועה,10033, עבירות טכניות,"לומד נהיגה ברכב מעל 4000 ק""ג צעיר מ-17 שנים",
10000, עבירות תנועה,10033, עבירות טכניות,"לימוד נהיגה בטרקטור, כשלא מלאו לתלמיד 15 שנה",
10000, עבירות תנועה,10033, עבירות טכניות,הוראה ללא אישור רפואי,
10000, עבירות תנועה,10033, עבירות טכניות,הוראת/הדרכת נהיגה למי שלא מלאו לו 15 שנה,
10000, עבירות תנועה,10033, עבירות טכניות,הוראת מי שטרם מלאו לו 18-אופנוע,
10000, עבירות תנועה,10033, עבירות טכניות,העסקת מורה שאינו מוסמך להורות,
10000, עבירות תנועה,10033, עבירות טכניות,הוראת נהיגה ברכב שלא אושר,
10000, עבירות תנועה,10033, עבירות טכניות,שמוש ברכב שלגביו ניתן צו,
10000, עבירות תנועה,10033, עבירות טכניות,אי הודעה על פסילה לרשות,
10000, עבירות תנועה,10033, עבירות טכניות,אי החזקת רשיון הוראה,
10000, עבירות תנועה,10033, עבירות טכניות,הדרכת נהיגה ללא היתר/תנאים,
10000, עבירות תנועה,10033, עבירות טכניות,אי החזקת היתר ההדרכה בזמן הדרכה,
10000, עבירות תנועה,10033, עבירות טכניות,הדרכה ללא בטוח,
10000, עבירות תנועה,10033, עבירות טכניות,לימוד נהיגה אצל מדריך לא מורשה,
10000, עבירות תנועה,10033, עבירות טכניות,אי הבאת תוכן הודעה על הגבלה,
10000, עבירות תנועה,10033, עבירות טכניות,"אי התקנת לוחיות זיהוי ""במבחן""",
10000, עבירות תנועה,10033, עבירות טכניות,השתמש ברשיון סחר שלא כדין,
10000, עבירות תנועה,10033, עבירות טכניות,שימוש ברשיון סחר למטרות שלא נקבעו בתקנה 293,
10000, עבירות תנועה,10033, עבירות טכניות,חוסר יומן נסיעות,
10000, עבירות תנועה,10033, עבירות טכניות,"אי רישום ביומן רכב במבחן עפ""י רשיון סחר",
10000, עבירות תנועה,10033, עבירות טכניות,"הסעת אנשים מעל למותר ברשיון סחר רכב ""במבחן""",
10000, עבירות תנועה,10033, עבירות טכניות,"הובלת מטען שלא לבדיקת כושר רכב ""במבחן""",
10000, עבירות תנועה,10033, עבירות טכניות,לוחית זיהוי אינה לפי התקן,
10000, עבירות תנועה,10033, עבירות טכניות,שינוי/טשטוש/השחתה לוחית זיהוי של הרכב,
10000, עבירות תנועה,10033, עבירות טכניות,נהיגה ברכב ללא לוחיות זיהוי,
10000, עבירות תנועה,10033, עבירות טכניות,נהיגה ברכב ללא לוחיות זיהוי,
10000, עבירות תנועה,10033, עבירות טכניות,נהיגה ברכב ללא לוחית זיהוי מאחור,
10000, עבירות תנועה,10033, עבירות טכניות,נהיגה ברכב ללא לוחית זיהוי בחזיתו,
10000, עבירות תנועה,10033, עבירות טכניות,גרירה ללא לוחית זהוי,
10000, עבירות תנועה,10033, עבירות טכניות,לוחיות זיהוי שלא כחוק,
10000, עבירות תנועה,10033, עבירות טכניות,סימון רכב שלא לפי התקנות,
10000, עבירות תנועה,10033, עבירות טכניות,שמוש ברכב שקיבל עליו הודעת אי שמוש,
10000, עבירות תנועה,10033, עבירות טכניות,שמוש ברכב שלא למטרות שצויינו בהודעה,
10000, עבירות תנועה,10033, עבירות טכניות,הפעלת שירות שלא על פי הרישיון,
10000, עבירות תנועה,10033, עבירות טכניות,העברת רשיון אוטובוס ללא אישור,
10000, עבירות תנועה,10033, עבירות טכניות,אי החזקת רשיון אוטובוס,
10000, עבירות תנועה,10033, עבירות טכניות,אי הצגת רשיון אוטובוס,
10000, עבירות תנועה,10033, עבירות טכניות,אי קיום בטוח לנוסעים באוטובוס,
10000, עבירות תנועה,10033, עבירות טכניות,אי הבטחת נקיון אוטובוס-רשיון פרטי,
10000, עבירות תנועה,10033, עבירות טכניות,אי הבטחת תקינות אוטובוס,
10000, עבירות תנועה,10033, עבירות טכניות,העדר ערכת חילוץ,
10000, עבירות תנועה,10033, עבירות טכניות,אי התקנת הודעות ושלטים,
10000, עבירות תנועה,10033, עבירות טכניות,התנהגות שלא בנימוס כלפי נוסעים,
10000, עבירות תנועה,10033, עבירות טכניות,גרימת אי נוחות לנוסעים,
10000, עבירות תנועה,10033, עבירות טכניות,שיחה בעת נהיגה,
10000, עבירות תנועה,10033, עבירות טכניות,אי הצגת תו זיהוי של הנהג,
10000, עבירות תנועה,10033, עבירות טכניות,אי הצבת מספר הקו מאחור,
10000, עבירות תנועה,10033, עבירות טכניות,בדיקת אוטובוס לפני התחלת נסיעה,
10000, עבירות תנועה,10033, עבירות טכניות,אי עצירה בתחנה שהמתין בה אדם,
10000, עבירות תנועה,10033, עבירות טכניות,עצירה שלא בתחנה,
10000, עבירות תנועה,10033, עבירות טכניות,אי הפעלת מחוון כוון,
10000, עבירות תנועה,10033, עבירות טכניות,אי הפעלת מחוון כוון,
10000, עבירות תנועה,10033, עבירות טכניות,הסעת נוסעים יותר מהקבוע ברשיון,
10000, עבירות תנועה,10033, עבירות טכניות,הסעת נוסעים יותר מהקבוע ברשיון,
10000, עבירות תנועה,10033, עבירות טכניות,אי נקיטת אמצעי זהירות לפני הנסיעה,
10000, עבירות תנועה,10033, עבירות טכניות,הרשה לנוסע לצאת שלא בתחנה,
10000, עבירות תנועה,10033, עבירות טכניות,נהג המרשה לנוסע להכנס לאוטובוס בתנועה,
10000, עבירות תנועה,10033, עבירות טכניות,נהיגה באוטובוס ואי גידור המושב במוט,
10000, עבירות תנועה,10033, עבירות טכניות,פתיחת דלתות אוטובוס בזמן נסיעה,
10000, עבירות תנועה,10033, עבירות טכניות,פתיחת דלת אוטובוס ללא אזהרה,
10000, עבירות תנועה,10033, עבירות טכניות,סגירת דלת אוטובוס ללא אזהרה,
10000, עבירות תנועה,10033, עבירות טכניות,סגירת דלת ללא זהירות,
10000, עבירות תנועה,10033, עבירות טכניות,פתיחת דלת אוטובוס בזמן נסיעה (נהג),
10000, עבירות תנועה,10033, עבירות טכניות,יציאה ממונית לפני הנוסעים,
10000, עבירות תנועה,10033, עבירות טכניות,אי ציות לעובדי השירות,
10000, עבירות תנועה,10033, עבירות טכניות,גרימת הפרעה לנוסעים,
10000, עבירות תנועה,10033, עבירות טכניות,כניסה לאוטובוס נע,
10000, עבירות תנועה,10033, עבירות טכניות,יציאה מאוטובוס שלא בתחנה,
10000, עבירות תנועה,10033, עבירות טכניות,כניסה לאחר הכרזת הנהג שאין לעלות,
10000, עבירות תנועה,10033, עבירות טכניות,הוצאת חלק מהגוף מבעד לחלון אוטובוס,
10000, עבירות תנועה,10033, עבירות טכניות,הסיע נוסע במצב של שכרות,
10000, עבירות תנועה,10033, עבירות טכניות,(הסיע באוטובוס מטען שמפריע (נהג,
10000, עבירות תנועה,10033, עבירות טכניות,(הרשאה להכניס דבר העלול ללכלך (נהג,
10000, עבירות תנועה,10033, עבירות טכניות,(הרשאה להכניס דבר העלול ללכלך (כרט,
10000, עבירות תנועה,10033, עבירות טכניות,הרשה להעמיד מטען המפריע לנוסעים,
10000, עבירות תנועה,10033, עבירות טכניות,נסיעה בניגוד לתנאי רשיון מיוחד,
10000, עבירות תנועה,10033, עבירות טכניות,אי מילוי תנאים ברשיון שירות,
10000, עבירות תנועה,10033, עבירות טכניות,הסעה בניגוד לרשיון הסעה,
10000, עבירות תנועה,10033, עבירות טכניות,"נהיגת מונית ללא לוחית פרטי נהג-עברית,לטינית",
10000, עבירות תנועה,10033, עבירות טכניות,נהיגת מונית ללא לוחית פרטי בעל מונית ורשיון,
10000, עבירות תנועה,10033, עבירות טכניות,שמוש במונית,
10000, עבירות תנועה,10033, עבירות טכניות,הסעה במונית-מספר העולה על הרשום ברשיון הרכב,
10000, עבירות תנועה,10033, עבירות טכניות,עזרה לנוסע במונית,
10000, עבירות תנועה,10033, עבירות טכניות,התנהגות וחובות נהג במונית,
10000, עבירות תנועה,10033, עבירות טכניות,"הסעת נוסעים מנתב""ג ללא היתר או אישור",
10000, עבירות תנועה,10033, עבירות טכניות,נהיגת רכב שאינו רשום באזור-ללא היתר,
10000, עבירות תנועה,10033, עבירות טכניות,בעל רכב ישראלי המתיר לתושב האזור,
10000, עבירות תנועה,10033, עבירות טכניות,נהיגת רכב שאינו רשום באיזור - ללא היתר,
10000, עבירות תנועה,10033, עבירות טכניות,נהיגה ללא רשיון רכב,
10000, עבירות תנועה,10033, עבירות טכניות,פקיעת רשיון הרכב,
10000, עבירות תנועה,10033, עבירות טכניות,רשיון רכב אינו תקף,
10000, עבירות תנועה,10033, עבירות טכניות,תוקף רשיון הרכב פקע פחות משנה,
10000, עבירות תנועה,10033, עבירות טכניות,תוקף רשיון הרכב פקע יותר משנה,
10000, עבירות תנועה,10033, עבירות טכניות,תוקף רשיון הרכב פקע פחות משנה,
10000, עבירות תנועה,10033, עבירות טכניות,רשיון הרכב פקע פחות מששה חודשים,
10000, עבירות תנועה,10033, עבירות טכניות,רשיון רכב פקע מעל ששה חודשים,
10000, עבירות תנועה,10033, עבירות טכניות,רשיון הרכב פקע פחות מששה חודשים,
10000, עבירות תנועה,10033, עבירות טכניות,רשיון הרכב פקע פחות מששה חודשים,
10000, עבירות תנועה,10033, עבירות טכניות,רשיון רכב פקע מעל 4 חודשים ועד 6 חודשים,
10000, עבירות תנועה,10033, עבירות טכניות,רשיון הרכב פקע יותר מארבעה חודשים ועד שנה,
10000, עבירות תנועה,10033, עבירות טכניות,רשיון הרכב פקע בתקופה העולה על שנה,
10000, עבירות תנועה,10033, עבירות טכניות,תוקף רישיון הנגרר פקע פחות מארבעה חודשים,
10000, עבירות תנועה,10033, עבירות טכניות,תוקף רשיון הנגרר פקע יותר מארבעה חודשים ועד שנה,
10000, עבירות תנועה,10033, עבירות טכניות,תוקף רשיון רכב הנגרר פקע בתקופה העולה על שנה,
10000, עבירות תנועה,10033, עבירות טכניות,תוקף רשיון סחר פקע,
10000, עבירות תנועה,10033, עבירות טכניות,נהיגה ללא ר.נ-מעולם לא הוציא,
10000, עבירות תנועה,10033, עבירות טכניות,פקיעת רשיון נהיגה,
10000, עבירות תנועה,10033, עבירות טכניות,רשיון נהיגה פקע יותר מ-12 חודשים,
10000, עבירות תנועה,10033, עבירות טכניות,היתר לנהיגה למי שאין לו ר.נ לסוג הרכב,
10000, עבירות תנועה,10033, עבירות טכניות,נהיגה ללא ר.נ -מעולם לא הוציא לסוג זה,
10000, עבירות תנועה,10033, עבירות טכניות,רשיון נהיגה לא תקף בגלל חוסר תעודה,
10000, עבירות תנועה,10033, עבירות טכניות,חוסר חותמת ברשיון,
10000, עבירות תנועה,10033, עבירות טכניות,פקיעת רשיון נהיגה,
10000, עבירות תנועה,10033, עבירות טכניות,פקיעת רשיון נהיגה עד 6 חודשים,
10000, עבירות תנועה,10033, עבירות טכניות,פקיעת ר.נ מעל 6 חודשים,
10000, עבירות תנועה,10033, עבירות טכניות,רשיון נהיגה פקע פחות מ-6 חודשים,
10000, עבירות תנועה,10033, עבירות טכניות,ר.רכב פקע מעל 6 חד ר.נ.פקע מעל 6 חד,
